date,ts,group,score,title,content
2019/4/27,1556316000,couples,5.0,Top,Trato excepcional y comida inmejorable. Para repetir una y otra vez. Calidad precio muy bueno. Tanto para comer o cenar
2019/4/27,1556316000,couples,4.0,Buena comida a buen precio,Buena cocina a un precio muy razonable. Local recién renovado y muy agradable. Las tapas sencillas pero con un toque moderno. A destacar las patatas sweet chilli y el bao de carne de cerdo. Sin duda repetiremos.
2019/4/25,1556143200,couples,5.0,Excelente,Hemos ido a cenar en un par de ocasiones. La primera vez fue reservando mesa en el comedor y he de decir que fue espectacular. Si tuviera que decantarme por un plato diría los huevos con camarones y ajo negro. Pero todo lo que pedimos nos estuvo riquísimo. La siguiente vez que estuvimos fue de tapeo en la barra y también nos encantó. Muy recomendable
2019/4/20,1555711200,friends,5.0,Martina,"Excelente trato, genial comida. Su camarero Paco Ruiz atento y educado. Buen precio y una comoda riquisima"
2019/4/20,1555711200,couples,5.0,Muy buena opción en el centro de la ciudad,"Excelente comida, atención y  trato excelente, solemos ir a menudo y nunca nos decepciona, el único consejo que darles es que continúen asi."
2019/4/19,1555624800,couples,5.0,Cena en pareja,"Buenisimo servicio y excelente carta. Tambien nos encantó la música! Es un sitio ideal para ir en familia o con tu pareja, tienes platos de diseño junto con clásicos..."
2019/4/19,1555624800,friends,5.0,Siempre es un placer degustar sus platos,"Siempre exquisito y buen servicio.Es un placer degustar sus platos. Salón muy acogedor, máxima atención en todos los sentidos."
2019/4/12,1555020000,friends,5.0,Disfrutando de los productos típicos con un toque moderno ,"Buena calidad, productos típicos de primera elaborados magistralmente y con una presentación que la hace más apetecible."
2019/4/1,1554069600,couples,3.0,No es para tanto,"Reservamos en el salon de dentro, yo creo que esta valorado porque es la novedad pero francamente caro para lo que ponen nos pedimos pluma,tataki, algo al centro y postre"
2019/3/31,1553986800,family,5.0,"Perfecto, como siempre.","Comida excelente, muy buen trato del personal y además... han pagado mis suegros! Se puede pedir mas? Pues sí, con la cuenta unos miguelitos de La Roda."
2019/3/31,1553986800,family,5.0,Comida espectacular,"Muy bien atendidos, comida más que buenísima, las tortitas de camarones son un espectáculo, para comerte 10, sólo un pero, el ceviche de corvina es caro, poca cantidad y sabía muy fuerte. Volveremos segurísimo y varias veces, el Ceviche no vamos a repetir, pero deseando volver para comer de nuevo las tortitas y las gyochas, además de probar el resto de la carta, muy recomendable.Ambiente muy acogedor."
2019/3/30,1553900400,friends,4.0,Comida de mucha categoría,"Fuimos 4 amigos a comer, pidiendo los entrantes más afamados (croquetas y tortillitas de camarón, deliciosas). Nos recomendaron el ceviche y estaba muy bueno, pero sobre todo la pluma ibérica fue sensacional. El rodaballo también espectacular. Los postres de otro mundo. Un acierto total. La única pega el dinero, no es para todos los bolsillos. "
2019/3/29,1553814000,friends,5.0,pagar La mitad y disfrutar doble,Estupendo servicio en mesa con acertada recomendacionBrasa acertará con variedad en cara de vinos Excelente calidad precio
2019/3/23,1553295600,business,4.0,Experiencia muy agradable,Estuve dos días en Albacete por trabajo y vine a este restaurante por casualidad. Relación calidad precio alto y atención muy buena por el camarero Javier. La pasta rellena de boletus espectacular. Al día siguiente también volví! Para que arriesgarme?
2019/3/23,1553295600,couples,5.0,Volveré,Todo lo que pedimos estaba muy bueno. 100% recomendable. Muy conseguidas las tortillitas de camarones. Los camareros muy atentos y muy rápidos en servir. Volveremos seguro.
2019/3/21,1553122800,couples,4.0,Bueno ,"En general todo muy elaborado y moderno, todo, los huevos con panceta ibérica riquísimos y sobre todo el coulant de chocolate blanco. "
2019/3/19,1552950000,couples,5.0,Para repetir siempre,"He estado viniendo desde que abrieron y siempre es un acierto, en pareja, amigos, familia... buenísimo, original y una atención de 10! "
2019/3/14,1552518000,none,4.0,Sitio de moda,De moda en Albacete. Buena relación calidad - precio. Casi obligatorio reserva previa. Buen servicio 
2019/3/13,1552431600,friends,5.0,Comida de despedida y de ánimos para la nueva etapa  ,"Buen ambiente, el trato de los camareros excelente y comida exquisita. Repetiremos seguro. Sin duda alguna muy recomendado."
2019/2/27,1551222000,solo,4.0,Sorprendente,"El local es acogedor, tal vez el altavoz de la música quedaba muy cerca de mi mesa y la música resultaba demasiado altaEl servicio rápido y muy eficienteLa comida me sorprendió: unas croquetas de gambas con curry muy originales y sabrosas, Croquetas de jamón muy pero que muy cremosas. Las croquetas de Cerdo menos conseguidas, la bechamel mucho más espesa si comparamos con las otras.La alcachofa en confit con gamba, deliciosa. Deberían avisar que la gamba que viene rebozada y no se ve el interior, viene pelado el cuerpo, pero con cabeza y cola sin limpiar. Todo muy rico aunque algunos aspectos como la música o la gamba, mejorable"
2019/2/23,1550876400,couples,4.0,Excelente,"Todo riquísimo, la ensaladilla, las croquetas, las tortillas de camarones.... comimos en la barra porque había mucha gente e íbamos   de paso. La alcachofa confitada... para repetir (de hecho la repetimos). El servicio atento, rápido y muy muy amable. Sin duda un lugar para repetir. Si tengo que poner una pega.... mi croqueta estaba un pelin salada.....Y una cosa más.... los baños súper limpios."
2019/2/21,1550703600,solo,3.0,Si se cuida el pan queda perfwcto,"He vuelto a desayunar esta mañana, y aunque no ofrecen un completo como tal, tengo que admitir que el café con leche estaba muy bueno, y con un volumen mas que aceptable. El aceite de la tostada excelente! Lástima que el pan fuera blanco, insípido, sin cuerpo. Una pena que en esta ciudad no se cuiden los panes del desayuno, encontrar panes de pueblo, integrales, con semillas, seria fantástico!. Eso si, el precio muy conveniente."
2019/2/17,1550358000,family,4.0,Nos encanto!!!,"Bueniiiiiisimo el rodaballo a la brasa!!...carnes tb bien ricas, buen ambiente. Sin duda para repetir."
2019/2/12,1549926000,business,2.0,No salimos contentos pero si salimos con hambre,"Pues sinceramente era el restaurante justo al lado del hotel... Hemos pedido el tataki, cordero y el pollo.El atun estaba bastante hecho pero estaba bien... el cordero era casquería ( error nuestro por no preguntar ) y luego al quedarnos con hambre pedimos el pollo frito y dejamos mas de la mitad porque era solo grasa.Dudo que vuelva"
2019/2/10,1549753200,family,5.0,Comida en familia,"La comida es muy buena y el servicio fantástico, lo mejor de todo los postres, sin duda alguna volveremos"
2019/2/3,1549148400,friends,3.0,Vamos a probar,"La comida era aceptable. La carne muy cara para la calidad de carne que ofrecen y estaba más hecha de lo solicitado. Tataky escaso. El local es bonito y recién arreglado. Es de reciente apertura pero no ha superado al que estaba previamente en el mismo sitioLa wifi, tras esperar mucho tiempo a que nos trajeran la contraseña, no funcionaba"
2019/2/2,1549062000,couples,5.0,Excelente!!,"La comida riquísima, el postre de pastel de calabaza buenísimo. El trato de los camareros inmejorable!! Totalmente recomendable!"
2019/2/1,1548975600,family,4.0,Comida excepcional,"Destacar el trato y amabilidad del camarero, sus recomendaciones fantasticas. La comida muy buena, relacion calidad precio buena. Sin duda si volvemos a Albacete repetiremos la experiencia."
2019/1/31,1548889200,family,5.0,Sorprendente!,"Buen servicio, el camarero muy agradable y muy atento. Comida riquísimo. Hemos estado muy muy agusto. ¡Repetiremos seguro!"
2019/1/31,1548889200,business,5.0,"Rapidez y amabilidad, acompañado de comida moderna","Un restaurante minimalista pero con gusto, bien organizado y la amabilidad y predisposición de empleados se agradece."
2019/1/20,1547938800,friends,5.0,Cumpleaños 10!,"La amabilidad del personal es de destacar, además del trato recibido a la hora de facilitarnos las cosas para darle una sorpresa a nuestra amiga. Los platos originales, bien presentados y buenísimos. Recomendado tanto para una cena informal pero original y diferente como para una ocasión especial en el salón. Espero volver pronto! 😊"
2019/1/16,1547593200,friends,5.0,Comida navideña ,"Excelente!!, menús variados para todos los gustos con comida de autor!, muy buena y un trato bastante bueno y educado!, recomendable 100%!, y de precio muy bien!, repetiré "
2019/1/15,1547506800,friends,4.0,BUENA CARNE,"Estuve en una cena con un menú cerrado de 40 € que estuvo muy bien. De entrantes tomamos una ensalada de foie y cecina, lomo de orza, gyozas de cerdo y tataki de atún rojo. Y el segundo a elegir, entre paletilla, solomillo, rodaballo o merluza. Elegí la paletilla de cordero lechal, y he de decir que fue espectacular. El sabor y la preparación perfectas. No lo pongo la puntuación máxima debido a que después de dejar una cuenta bastante alta, tuvimos que pagar dos botellas de sidra (el gaitero), a un precio desorbitado a mi entender. Por lo demás, muy recomendable. Sin duda volveré."
2019/1/8,1546902000,couples,5.0,Un restaurante con encanto,"Es un restaurante con diferentes estilos de cocina del mundo, con una calidad escepcional y un precio muy racionadle. Muy recomendable"
2019/1/6,1546729200,none,5.0,Recomendable 100%,"Excelente lugar, acogedor y platos elaborados y exquisitos, muy recomendable pese a que abrió sus puertas hace muy poco tiempo. Trato buenísimo ."
2018/12/27,1545865200,friends,4.0,DESCUBRIMIENTO.,"No conocía este restaurante.Local moderno y agradable. Tras unas cañas en la C/. Tejares, una amiga ha propuesto ir a ver si teníamos suerte y cogíamos una  mesa libre (malas fechas las Navidades para no tener reserva). El comedor estaba  completo, pero  nos han acomodado en el bar; mesa corrida y sillas altas. Comida muy agradable. Muy rica la ensalada de cecina y foie. Excelente la pluma ibérica. Hemos tomado una botella de Finca Antigua (D.O. Mancha), coupage  muy equilibrado, servido un poco frío para mi gusto. Muy buena relación calidad-precio y servicio agradable, con el detalle de cambiar platos y cubiertos al pasar a las carnes."
2018/12/27,1545865200,friends,5.0,cena,"un sitio muy elegante y bonito, con platos delicios y buen servicio. esta en un sitio muy comodo, esta cerca de la zona de copas."
2018/12/27,1545865200,family,5.0,Delicioso,"De los mejores sitios de Albacete para comer, cenar... muy acogedor y ambiente ideal.Siempre que puedo voy, ya que salgo encantada. Trato genial y comida exquisita. "
2018/12/26,1545778800,friends,4.0,Buenos platos. Excelente atención. Reciben gustosamente recomendaciones sobre alergias,"Como nueva en el mundo de las alergias, he de decir que en un sitio donde te recomienden platos que puedes comer tranquilamente esta genial, y sobre todo que no se lo tomen a mal. Buena atención, los camareros muy atentos. La comida Muy rica.  Recomendado el pez espada, la pluma ibérica, las alcachofas, y el solomillo.  Precio moderado (25x cabeza). Hay que reservar en sala.  Tienen terraza el verano. "
2018/12/25,1545692400,solo,5.0,Buen desayuno ,Había ido para cenar y quería volver. He ido varios días para desayunar y lo recomiendo. Precios bastante más económicos que en muchos bares y cafeterías de alrededor. El local muy acogedor y la relación calidad precio muy buena. 2€ por un café con leche y tostada me parece justo y económico. 
2018/12/19,1545174000,couples,5.0,Placer absoluto,"Cuidado hasta el más mínimo detalle, desde la atención recibida, hasta el último plato, destacar la amabilidad de todo el personal y el trato recibido. Mi plato favorito es el tataki de atún! Sin duda, calidad-precio-trato, el mejor restaurante de Albacete."
2018/12/12,1544569200,none,4.0,Comida  familiar,"Buen servicio,   el  camarero muy  agradable, nos dejamos aconsejar en algunos  entrantes y en  el plato principal y acertó completamente , la calidad-precio  es muy  buena. Aconsejo la utilización  del salón privado. "
2018/12/11,1544482800,friends,4.0,REPETIREMOS SIN DUDA!!!,"Nos gusto nada mas entrar. La atención recibida por el personal ha sido excelente, el restaurante es muy bonito y acogedor. Todo estaba delicioso.  La combinación perfecta para pasar un rato agradable... sin duda  con  ganas de volver. La Relación Calidad /Precio es muy buena."
2018/12/11,1544482800,solo,4.0,Muy correcto,"En la zona de bar, con sus magníficas vistas al parque, que es un espectáculo de verdor, muy correcto servicio, un tapeo de calidad y posibilidad de una carta de restaurante. Muy bien, mejorando."
2018/12/11,1544482800,family,5.0,Me sorprendio,"Me sorprendió su cocina mezcla de tradicional y moderna,muy buena carta de vinos,servicio muy bueno.Presntacion de los platos excelente."
2018/12/9,1544310000,friends,4.0,Bien,"Sin llegar a ser espectacular la comida esta rica y buena en general a un precio mas o menos aceptable. Mezcla de varias cocinas. Influencias asiáticas, latinas, etc... Servicio y trato tambien bueno y amable. Repetiría? Quizás."
2018/12/8,1544223600,none,4.0,Música muy añta,"Excelente atención por parte del personal de Martina, las croquetas TOP pero gran defecto por la música demasiado alta... una música de fondo es agradable pero tan alta dificulta verdaderamente el venir con alguien a charlar. "
2018/12/8,1544223600,family,5.0,fantastico,Fantástico emplatado y genial el servicio.Pues estaba todo riquísimo.El servicio era rápido. El local estaba muy limpio.
2018/12/8,1544223600,family,5.0,Sobresaliente,"Comida excelente y servicio inmejorable. Las brochetas de pollo teriyaki buenísimas, los postres igual de buenos. Y  el servicio impecable, hemos quedado encantados."
2018/12/8,1544223600,friends,3.0,Comida amigas,"Los camareros encantadores, pero un poco caro. Y lo q nos sorprendió es q te cobran hasta el chupito q te ofrecen."
2018/12/7,1544137200,friends,4.0,Platos originales,"Hemos ido a cenar y la verdad es que muy completo y con buena calidad. Recomendacion especial con el pez espada, muy muy bueno y fresco. El camarero aconseja ademas bastante bien. Al final unos 35 euros por persona con postre y bebida. Volveremos"
2018/12/6,1544050800,couples,5.0,Para repetir,"El trato es insuperable y la comida igual. Todo muy bueno. Recomendable el foie y la pluma. Hemos ido en pareja y antes de pedir nada ellos mismos nos han recomendado medias raciones porque iba a ser suficiente, y han acertado."
2018/12/3,1543791600,family,5.0,****,"Mejor restaurante de Albacete, comida y camareros inmejorables. Repetiremos sin dudarlo y recomendado 100%"
2018/12/1,1543618800,friends,5.0,Excelente,"Un restaurante de 10 , la comida , el situó , el ambiente , el trato , vamos que entramos a las 14 y salimos a las 19 y sin ganas de irnos."
2018/11/30,1543532400,friends,5.0,ME ENCANTA,"Una comida de 10. Comimos varios entrantes y terminamos con un solomillo con mantequilla de anchoa que estaba sencillamente espectacular. El ambiente es algo especial, nada que ver con otros restaurantes de Albacete. Música, luz...nada deja indiferente. Después de un postre genial de pastel de calabaza estuvimos tomando unas copas y disfrutando del local. "
2018/11/29,1543446000,couples,5.0,Muy recomendable,"Me sorprendió muy gratamente, las alcachofas confitadas con crema de queso y langostino en tempura expectaculares el postre Suspiro de Aina muy muy bueno, en realidad todo lo que pedimos estaba buenísimo, cuando volvamos por Albacete no lo dudarémos y volverémos, muy recomendable"
2018/11/28,1543359600,solo,5.0,Servivio fundamental para el gran Hotel los Llanos y una delicia!,"Buena vista ( parque de Abelardo Sánchez), buen servicio, ambiente muy agradable, amplias horas de apertura..., merece la pena. Amables con niños y familias. "
2018/11/23,1542927600,friends,5.0,Un rato muy agradable,"Es la cuarta vez que vengo a este restaurante, que cada vez tiene más fama, y con razón. La comida es muy buena, novedosa en su presentacion y con buena batería prima. También me gusta el aire cosmopolita que ofrece: nada que envidiar a las ofertas de restauración de las grandes ciudades"
2018/11/22,1542841200,friends,5.0,MUY RECOMENDADO,Tienen una carta innovadora y muy buena. Con platos de cocina típica manchega y japoneses que fusionan perfectamente. Volveré a ir sin duda.
2018/11/17,1542409200,friends,4.0,Sitio chic en pleno centro,"Buen trato, buen ambiente y buena comida. La carta duferente, mezclando tapas tradicionales con la comida moderna. El sitio nos gustó mucho. La relación calidad precio está muy bien."
2018/11/12,1541977200,friends,3.0,Agradable cena,"Cena de amig@s en este renovado restaurante ( cambio de nombre incluido ) que dispone de una carta variada con opciones para todos los gustos.Local muy agradable, luminoso y accesible, decorado de manera informal y moderna. Carta de vinos variada y precios algo elevados ( teniendo en cuenta que muchas raciones son muy pequeñas ).La cocina, nada del otro mundo, aunque, por lo menos, se busca innovar un poco en el campo de las tapas  de siempre y evolucionar hacia sabores y texturas de muy lejos.Merece la pena ir temprano y coger sitio. Ambiente familiar ( y a menudo, ruidoso...).Para seguir descubriendo...."
2018/11/7,1541545200,friends,5.0,Calidad excepcional,"He estado varias veces en este restaurante, La cocina es de gran calidad.Esta última vez hemos comido: Un exquisito pez espada con cítricos, Bocatín de pastrami, el camarero nos recomendó el plato del mes que estaba muy rico, tambien tomamos gyozas de cerdo, pluma Ibérica con espectacular sabor y de postre compartimos tiramisú y pastel de calabazacon helado de fruta de la pasión ambos sublime.Gran atención en el servicio.Muy recomendable"
2018/11/4,1541286000,couples,5.0,De lo mejorcito de Albacete,"Hemos estado un par de veces en este establecimiento, que está todavía practicamente comenzando  su rodaje en Albacete, y visto lo visto y teniendo en cuenta su trayectoria con el restaurante Molina de La Roda, estoy convencido que en muy poco tiempo estará entre los grandes de la capital. Reúne todos los ingredientes para ser un Top-ten: personal cualificado y suficiente, calidad y presentación superior del producto, relación calidad-precio excelente y por si eso fuera poco, ubicación en una zona muy interesante de Albacete. Un 10 para todo el equipo de Martina."
2018/11/2,1541113200,friends,5.0,Perfecto,"Hemos estado comiendo y además de destacar la calidad de los platos, destaco la amabilidad del personal, cosa que marca diferencia con otros establecimientos similares.Probamos las croquetas de langostinos y curry (buenísimas), un wok de verduras, huevos estrellados con camarones, ajo negro y aceite de trufa, y pan chino relleno de black beer. Todo muy bueno.Rematamos con un coulant de chocolate blanco y un bizcocho de calabaza con peta zetas muy ricos.Repetiremos más pronto que tarde. "
2018/11/1,1541026800,couples,5.0,ÚNICOS,"Inceible la decoración, buen espacio aprovechado. El servicio desde que entras sabes que te van a tratar bien, uniformados y bien peparados. Os recomiendo la pluma, que es lo que comimos y estos postres que están de muerte. Enhorabuena. Calidad y servicio, el foie esta de lujo, quiza poco para lo que se paga, pero está de lo poco que he probado, nada de musse. Es un negocio del que puede presumir este propietario o propietaria. Volveremos y lo recomendaremos. FELICIDADES."
2018/10/28,1540677600,friends,5.0,Originalidad y buen comer con lo de siempre,"Este sitio nuevo ennAlbacete tiene una cocina muy original con los productos de siempre y con conceptos novedosos.Cuidadosos con el producto de primera calidad, servicio excelente cuidando al comensal.Espacio agradable y con buena música.Diferentes cartas en bar y comedor Absolutamente recomendable"
2018/10/26,1540504800,none,4.0,"Fresco, reciente , potente ","Que gusto da cuando un local se refresca . Empezando por la decoración , modernos , fresco iluminación ambiental .... sin fin de palabras .Música , moderna sin machacarte .Personal , joven pero sobradamente preparado .Comidas, calidad de inicio , muy buena presentación, variedad justa para no complicarte la vida “de todo un poco “ pero sin aburrir.Recomendable la tapa del concurso con forma de puro( es como un rollizo de primavera).En general las anchoas , la merluza de pincho y presa serían mis recomendaciones ."
2018/10/26,1540504800,family,4.0,Excepcional tapa,Hemos estado en la ruta de la tapa y la tapa buenísima y muy elaborada el vino muy bueno y muy atentos con el servicio. Me ha gustado para repetir
2018/10/22,1540159200,friends,5.0,Encantado!!,"Me encanta que nuestra ciudad abra restaurantes de calidad. En este concretamente han cuidado hasta el ultimo detalle en la decoracion, personal, cocina... Todo lo que comimos exquisito. 100% recomendable!! Si no baja la calidad y la exigencia auguro un restaurante Top 5 de la ciudad. "
2018/10/20,1539986400,family,4.0,Conociendo el nuevo sitio,"Local recientemente abierto. Fuimos a conocerlo gracias a las jornadas de la tapa, que se trata de la de la imagen. Una tapa muy elaborada y muy rica. Para mí, si no es de las ganadoras del año, se queda cerca.En cuanto al resto de cosas, el local es preciso, los camareros muy atentos y la carta muy variada. Suelen cuidar mucho la presentación"
2018/10/20,1539986400,none,5.0,Excepcional!!,"Viernes cena de pareja, Hicimos la reserva sin problema, al llegar los camareros estaban perfectamente vestidos y aunque el lugar estaba lleno, mantuvieron siempre una sonrisa y en todo momento nos sentimos bien atendidos, nos describieron bien los platos y fueron muy prudentes y acertados con sus recomendaciones.El tiempo de espera fue justo, la presentación extraordinaria y la calidad inmejorable.Por último el precio justo y acorde a la atención y calidad del producto. "
2018/10/13,1539381600,family,4.0,Todo muy bueno,"Ver renovada la antigua Taberna es muy agradable. El sitio chulo, el ambiente también y la comida muy buena y abundante. Camareros que saben de lo que va y aunque estaba lleno por la jornada de la tapa , en el restaurante genial. Precio normal y encantadores"
2018/10/12,1539295200,couples,4.0,Muy bueno,"Me ha parecido un sitio muy tranquilo, la comida excelente, ideal para parejas y grupos. Los postres de 10.Os dejo dos de los platos que nos hemos comido."
2018/10/1,1538344800,couples,4.0,Innovador ,"Situado cerca del centro y al lado del pulmón de la ciudad (parque Abelardo Sánchez), es un sitio en el que encontrarás una carta con platos exquisitos y un trato muy especial y cercano! Quedamos encantados, pero si es verdad que si buscas un sitio bueno y barato, este no es. Aún así, recomendable 100%"
2018/9/30,1538258400,couples,5.0,Cena,"Un restaurante de los que merece la pena visitar. Buen trato, sitio muy bonito y sobre todo la comida espectacular. Por destacar algo diría que los huevos trufados con ajo negro son excepcionales. El foie (aunque un poco escaso) también es un plato a destacar. "
2018/9/26,1537912800,friends,4.0,Tapeo en Albacete,"Carta variada y muy buena. Como punto negativo, la música ambiente en la zona de tapas estaba excesivamente alta y a pesar de solicitar que la bajaran, no lo hicieron. Lo que impedía una conversación sin tener que elevar la voz. No obstante, es un lugar para recomendar."
2018/9/21,1537480800,couples,5.0,Sitio altamente recomendable,"Fuimos a este restaurante porque lo teníamos cerca de casa y siempre tenía gente en la terraza...Era una cena de aniversario y reservé una mesa para 2. El comedor muy coqueto y acogedor. La comida fue muy buena tanto en calidad como en precio.Pedimos 2 bebidas cada uno, para compartir  3 croquetas de jamón y 1 de curry, alcachofas con queso manchego y tempura de langostinos, pluma ibérica al jengibre con verduras y de postre suspiros de Ayna... Todo ello fue 50€. Tuvieron el detalle de traernos unos hojaldres de chocolate de parte de la casa. La comida deliciosa, muy buena y muy bien presentada. El servicio de camareros excelente, muy atentos y serviciales.!!!Volveremos a repetir seguro!!!"
2018/9/20,1537394400,family,5.0,Todo riquísimo ,"Ya hemos estado varias veces. Las tortillas de camarón están riquísimas, el lomo de le da es el mejor que he probado nunca.  Las croquetas de jamón para chuparse los dedos.  Pero Hoy el camarero vis ha recomendado la pluma ibérica y estaba espectacular  así co.o los postres que hemos degustando nos han recomendado el tiramisú.  El trato es excepcional por parte de todos los camareros. Seguiremos yendo a seguír probando la carta."
2018/9/16,1537048800,friends,5.0,Comida espectacular a buen precio,"Restaurante en Albacete que merece una visita.trato impecable.su menú que incluye lomo de orza con salsa de pimientos, tortita de camarones, ensalada hawaiana, pluma con costra de pimienta...espectacular.Todo muy bueno.30€"
2018/9/16,1537048800,friends,5.0,Feria y mas,"Ir a la feria con amigos siempre es un placer y celebrarlo en Martina un acierto ... El servicio encantador y los platos excelentes... Su jamón, los huevos rotos, las tortillas de camarones, ese lomo de orza hecho a 60 grados 3 horas, la pluma de cerdo, ... Y el postre, rico, rico ... Martina ... un descubrimiento. Hasta el año q viene!"
2018/9/7,1536271200,family,4.0,Genial,"Gran acierto. Tras una intensa reforma de la antigua Taberna (así se llamaba este restaurante, que está ubicado en los bajos del Hotel Los Llanos), el local está completamente renovado, en todos los aspectos. Decoración bonita, moderna y acogedora, personal muy atento, carta variada y de gran calidad, precio acorde, ¡hasta el hilo musical nos encantó!. Tiene terraza, mesas altas en la zona de barra, comedor en el interior y reservado para un grupo pequeño (sólo hacen reservas en estos dos últimos). Desde luego, una excelente elección. "
2018/9/1,1535752800,friends,4.0,ESPECIAL,"Cenamos un menú concertado y puedo decir que todo estuvo magnífico, desde el servicio hasta los postres, de un buena calidad y excelente hechura. Merece la pena acercarse a degustar sus platos"
2018/8/31,1535666400,couples,5.0,Menudo descubrimiento!,"Para mí ya es un sitio de referencia en Albacete. Estuvimos en la terraza, pedimos unas croquetas de curry con langostinos que estaban increíbles, la pluma ibérica espectacular. Calidad-precio muy bueno. Muy muy recomendable.. Repetiré seguro!"
2018/8/31,1535666400,couples,5.0,ES-PEC-TA-CU-LAR,"Una carta diferente a lo que nos tienen acostumbrados en Albacete, un servicio excelente con camareros profesionales, y por supuesto un lugar ideal en plena Avenida España con vistas a nuestro parque Abelardo Sanchez. Cocina de calidad y un 10 relacion calidad-precio."
2018/8/30,1535580000,friends,5.0,Todo muy bueno. Recomendable!!,"Estuve comiendo hace unos días en el gastrobar y me pareció un sitio estupendo, con muy buena ubicación y un gran servicio. Además tienen pan para celiacos y cerveza sin gluten. Muy recomendable "
2018/8/30,1535580000,none,5.0,De diez! ,"Estuve comiendo el sábado, y todo fenomenal. El servicio encantador y la comida fabulosa. Buena relación calidad ( q creo q es fantástica) y precio. Espero volver pronto"
2018/8/29,1535493600,friends,5.0,Para repetir una y otra vez!,"Es la segunda vez q repetimos, la comida espectacular, el traronpor parte del personal exquisito, las recomendaciones de Paco todo un acierto, calidad/precio muy buena...ya tenemos fecha para volver de nuevo!!"
2018/8/28,1535407200,family,5.0,Excelente!!,"Fuimos a tomar unas tapas y la verdad estaba todo riquísimo, la atención de los camareros excelente,volveremos!!!!"
2018/8/25,1535148000,couples,4.0,"Buen Sitio, calidad!!","Un restaurante con una cocina muy lograda, calidad y un precio relativamente accesible. Las crocetas de Jamón buenísimas."
2018/8/21,1534802400,couples,5.0,ME ENCANTA,"Me declaro fan de este local. Lo he visitado más de diez veces desde que abrió (mayo?) y siempre me voy contenta y quedo bien!3 ambientes distintos y posibilidades infinitas en bar y terraza !La decoración genial, el servicio muy agradable y la carta un 10!Seguiré !!"
2018/8/19,1534629600,couples,5.0,Fantástico ,"La verdad es que nos ha sorprendido de la mejor manera, después de críticas y positivas de amigos y conocidos.Hemos pedido:-Patatas sweet chilli- buenísimas, no pican.-Croquetas de langostino-curry. Bechamel fantástica buena ejecución.-Pez espada con escabeche de cítricos. Simplemente genial.-Solomillo de ternera. En su punto, ternera de calidad.En fin todo esto, para dos personas, 40 euros.Calidad-precio Insuperable."
2018/8/18,1534543200,friends,5.0,Marcará una época en Albacete,"No deja de sorprendernos. Esta vez estuvimos en la terraza cenando, estaba llena como casi siempre pero en 5 minutos nos pudieron hacer un hueco. Los camareros súper atentos y simpáticos. Pedimos pan bao, croquetas de langostinos-curry, huevos con panceta y unos bocatines. Todo espectacular. Y los postres como siempre de 10. Lo mejor el precio, salimos a 25€. "
2018/8/17,1534456800,couples,2.0,Ni fu ni fa,"Fuimos a cenar por segunda vez, volvimos a repetir las croquetas de langostino y curry puesto que nos encantaron, pero esta vez nos las sirvieron un poco congeladas. Esta segunda vez cenamos dentro del restaurante (en vez de en la terraza) y a pesar de que el local está genial pensamos que la acústica era demasiado alta, era tanto el bullicio que teníamos que hablar a voces."
2018/8/15,1534284000,family,3.0,Debe mejorar,"Es  la segunda visita. Muy amplio y cómodo. El servicio es correcto, pero tiene más voluntad que preparación para el nivel que se supone. Hay que pedir cubiertos o copas, pique consideran que no son necesarios en según qué casos. Comida muy buena. Innovadora, tiques asiáticos. Muy buena carne. El rodaballo a la brasa, pedido poco hecho, fue rodaballo casi recocido y hecho de más. El rataki, muy bueno. Y los postres. La carta de vinos un poco desastre y nadie sabía responder si una referencia era crianza o media. Y botellas fuera de temperatura. Para 48 por comensal hay que mejorar esos aspectos. Se come bien, pero..."
2018/8/13,1534111200,couples,3.0,Mala experiencia,"Comimos en el salón de arriba muy acogedor y agradable, atención excelente , los platos tardado  casi 20 minutos y entre plato y plato lo mismo y es muy grave ya que había dos mesas más. Lo que quiere decir que cuando se llene no quiero ni imaginarme el servicio.Calidad precio caroAl llegar nos pucieron en el centro de la mesa un platito que no pedimos, como para picar en lo que esperabamos y al final en la cuenta venía cobrado al igual que la canasta de pan que no utilizamos."
2018/8/8,1533679200,family,4.0,Desilusión de mis expectativas ,Fuimos a cenar mi hija y yo tras ver muy buenos comentarios. Al llegar al salón de arriba se ve agradable y bonito. No me gustó que ya en la mesa estuviera el pan: 4 rodajitas resecas por el que nos cobraron 3.30 euros. Excesivo no? Luego de 3 ensaladas en carta la que pedimos no la tenían. Tampoco te servían las raciones que si ponen en el bar.Lo demás bien. El tiramisu lo pedí con helado de turrón y tampoco.La verdad iré la próxima vez al bar (que había más gente y ruido ) y según esté no se si volveré.  Por esos precios hay mejores sitios en Albacete 
2018/8/7,1533592800,family,4.0,Para probar. ,Lugar muy agradable y muy bien atendido. Carta variada. Exquisito tataki de atún. Muy rico el bocatín de pastrami.Buen precio. 
